5,-0.43,0.27,9.02,499,488.3164
5,-0.27,0.47,9.22,499,488.38672
5,-0.31,0.35,9.10,501,488.45312
5,-0.35,0.35,9.14,499,488.59375
5,-0.35,0.31,9.10,500,488.66406
5,-0.31,0.39,9.14,499,488.8047
5,-0.27,0.51,9.22,501,488.8711
5,-0.35,0.35,9.10,500,488.9375
5,-0.31,0.43,9.10,499,489.0078
5,-0.31,0.43,9.10,500,489.07422
5,-0.35,0.43,9.14,500,489.14453
5,-0.35,0.39,9.22,499,489.21094
5,-0.31,0.43,9.18,501,489.28125
5,-0.35,0.47,9.18,500,489.35156
5,-0.39,0.31,9.10,499,489.42578
5,-0.39,0.35,9.18,501,489.4922
5,-0.35,0.27,9.06,501,489.5625
5,-0.31,0.20,9.10,497,489.6328
5,-0.35,0.35,9.10,500,489.80078
5,-0.27,0.47,9.14,501,489.8711
5,-0.31,0.43,9.18,499,489.9375
5,-0.31,0.27,9.06,500,490.0078
5,-0.31,0.51,9.22,499,490.2539
5,-0.31,0.43,9.10,500,490.32422
5,-0.39,0.24,9.06,500,490.39844
5,-0.39,0.27,9.06,499,490.46875
5,-0.31,0.39,9.10,499,490.53906
5,-0.31,0.31,9.10,501,490.60938
5,-0.31,0.31,9.14,500,490.67578
5,-0.31,0.55,9.18,501,490.91797
5,-0.39,0.39,9.14,500,490.98828
5,-0.31,0.47,9.14,500,491.0664
5,-0.35,0.27,9.10,500,491.14844
5,-0.39,0.31,9.10,500,491.21875
5,-0.31,0.31,9.06,499,491.28516
5,-0.39,0.35,9.14,499,491.35547
5,-0.35,0.39,9.18,501,491.42188
5,-0.31,0.31,9.14,498,491.4922
5,-0.31,0.39,9.10,500,491.5625
5,-0.24,0.39,9.22,501,491.86328
5,-0.35,0.31,9.14,500,492.01172
5,-0.39,0.39,9.18,499,492.08203
5,-0.31,0.47,9.22,500,492.15234
5,-0.31,0.51,9.22,499,492.21875
5,-0.35,0.47,9.14,499,492.28906
5,-0.27,0.51,9.22,500,492.35938
5,-0.31,0.51,9.22,500,492.42578
5,-0.31,0.43,9.14,499,492.4961
5,-0.35,0.55,9.18,500,492.5625
5,-0.31,0.27,9.10,500,492.66016
5,-0.35,0.47,9.10,499,492.73047
5,-0.35,0.31,9.06,501,492.8711
5,-0.35,0.43,9.14,499,492.9414
5,-0.31,0.55,9.18,499,493.01172
5,-0.39,0.27,9.06,500,493.07812
5,-0.35,0.39,9.18,500,493.14844
5,-0.35,0.55,9.18,499,493.21484
5,-0.35,0.35,9.14,500,493.28516
5,-0.43,0.43,9.14,500,493.35156
5,-0.35,0.51,9.22,499,493.42188
5,-0.35,0.43,9.22,500,493.4922
5,-0.43,0.35,9.10,499,493.64453
5,-0.31,0.43,9.18,499,493.71484
5,-0.31,0.43,9.14,501,493.78125
5,-0.31,0.43,9.22,500,493.85156
5,-0.35,0.39,9.18,500,493.92188
5,-0.55,0.35,9.14,500,494.02344
5,-0.35,0.27,9.10,499,494.09375
5,-0.31,0.35,9.14,500,494.20312
5,-0.31,0.35,9.14,498,494.27344
5,-0.31,0.51,9.26,499,494.33984
5,-0.35,0.35,9.10,499,494.47656
5,-0.39,0.31,9.06,500,494.61328
5,-0.43,0.31,9.14,500,494.6836
5,-0.35,0.24,9.10,499,494.9297
5,-0.39,0.27,9.02,500,495.13672
5,-0.35,0.47,9.18,500,495.20312
5,-0.39,0.27,9.10,499,495.27344
5,-0.39,0.27,9.06,501,495.34375
5,-0.35,0.43,9.18,501,495.41797
5,-0.27,0.31,9.10,500,495.4922
5,-0.31,0.31,9.06,499,495.5625
5,-0.27,0.31,9.10,501,495.6328
5,-0.35,0.35,9.10,499,495.69922
5,-0.31,0.39,9.10,499,495.76953
5,-0.31,0.51,9.26,500,495.83594
5,-0.35,0.31,9.14,500,495.90625
5,-0.35,0.51,9.18,500,496.04297
5,-0.35,0.31,9.10,501,496.1289
5,-0.35,0.31,9.14,499,496.30078
5,-0.31,0.43,9.22,500,496.3672
5,-0.31,0.35,9.10,500,496.4375
5,-0.35,0.24,9.06,499,496.5078
5,-0.27,0.55,9.18,500,496.58984
5,-0.24,0.47,9.18,500,496.66016
5,-0.31,0.35,9.10,500,496.73438
5,-0.35,0.27,9.10,500,496.8047
5,-0.35,0.27,8.94,500,496.875
5,-0.31,0.55,9.14,498,497.19922
5,-0.31,0.35,9.18,500,497.26953
5,-0.35,0.55,9.18,500,497.33984
5,-0.31,0.51,9.18,500,497.41406
5,-0.31,0.39,9.14,500,497.48438
5,-0.31,0.24,9.10,497,497.55078
5,-0.39,0.31,9.10,499,497.625
5,-0.35,0.51,9.22,499,497.76953
5,-0.31,0.43,9.22,499,497.83594
5,-0.31,0.43,9.10,500,497.90625
5,-0.31,0.55,9.18,500,497.97656
5,-0.27,0.47,9.18,499,498.04297
5,-0.31,0.35,9.02,499,498.11328
5,-0.27,0.47,9.22,501,498.1797
5,-0.35,0.35,9.10,500,498.25
5,-0.27,0.31,9.06,499,498.3164
5,-0.31,0.39,9.18,499,498.38672
5,-0.35,0.47,9.18,500,498.46094
5,-0.39,0.31,9.14,499,498.53125
5,-0.35,0.35,9.06,500,498.60547
5,-0.31,0.43,9.10,501,498.67578
5,-0.31,0.51,9.14,500,498.7461
5,-0.24,0.27,9.06,501,498.8828
5,-0.31,0.39,9.18,499,498.95312
5,-0.24,0.35,9.14,500,499.01953
5,-0.31,0.27,9.06,501,499.08984
5,-0.31,0.35,9.10,500,499.16016
5,-0.27,0.43,9.14,502,499.23047
5,-0.35,0.47,9.26,501,499.30078
5,-0.39,0.24,9.06,502,499.39062
5,-0.35,0.31,9.10,498,499.46094
5,-0.35,0.43,9.22,500,499.53125
5,-0.31,0.47,9.22,500,499.59766
5,-0.35,0.39,9.14,499,499.66797
5,-0.35,0.47,9.18,501,499.73438
5,-0.35,0.51,9.22,500,499.8047
5,-0.39,0.35,9.14,500,499.875
5,-0.27,0.35,9.14,499,500.08203
5,-0.35,0.27,9.10,500,500.15234
5,-0.27,0.47,9.18,500,500.21875
5,-0.27,0.35,9.14,499,500.28906
5,-0.35,0.31,9.10,500,500.35938
5,-0.31,0.31,9.10,500,500.4336
5,-0.27,0.35,9.10,499,500.5
5,-0.35,0.35,9.10,500,500.5664
5,-0.31,0.39,9.18,498,500.64844
5,-0.35,0.39,9.10,501,500.72656
5,-0.27,0.31,9.02,499,500.79297
5,-0.39,0.39,9.18,499,500.86328
5,-0.35,0.47,9.10,500,500.9297
5,-0.35,0.31,9.14,499,501.0
5,-0.35,0.39,9.18,500,501.0664
5,-0.35,0.39,9.06,499,501.2422
5,-0.35,0.39,9.14,497,501.3125
5,-0.39,0.24,9.10,499,501.44922
5,-0.35,0.31,9.10,496,501.51953
5,-0.35,0.43,9.14,499,501.58984
5,-0.35,0.43,9.18,500,501.7539
5,-0.35,0.39,9.14,499,501.83594
5,-0.35,0.51,9.18,498,501.90625
5,-0.35,0.24,9.06,500,501.97266
5,-0.31,0.43,9.14,500,502.04297
5,-0.31,0.55,9.18,499,502.11328
5,-0.24,0.51,9.18,500,502.1836
5,-0.27,0.51,9.10,500,502.25
5,-0.35,0.51,9.22,499,502.32422
5,-0.27,0.51,9.22,499,502.39453
5,-0.31,0.43,9.18,499,502.46094
5,-0.31,0.47,9.18,499,502.54297
5,-0.31,0.43,9.18,500,502.60938
5,-0.35,0.39,9.18,499,502.6797
5,-0.31,0.47,9.18,499,502.75
5,-0.31,0.47,9.18,500,502.8164
5,-0.35,0.35,9.14,500,502.88672
5,-0.31,0.47,9.18,499,502.95703
5,-0.35,0.51,9.18,500,503.02734
5,-0.31,0.47,9.18,501,503.13672
5,-0.24,0.43,9.14,499,503.20703
5,-0.31,0.35,9.10,500,503.28125
5,-0.35,0.39,9.14,499,503.35156
5,-0.31,0.51,9.14,500,503.42188
5,-0.39,0.31,9.10,500,503.48828
5,-0.35,0.39,9.10,499,503.5586
5,-0.27,0.47,9.18,500,503.625
5,-0.27,0.47,9.22,500,503.6953
5,-0.43,0.43,9.18,499,503.76562
5,-0.35,0.43,9.14,499,503.98438
5,-0.39,0.35,9.06,499,504.0547
5,-0.35,0.31,9.14,499,504.1211
5,-0.39,0.47,9.18,499,504.1914
5,-0.39,0.27,9.10,499,504.2578
5,-0.43,0.35,9.14,499,504.32422
5,-0.35,0.43,9.18,499,504.39453
5,-0.35,0.27,9.10,499,504.46094
5,-0.35,0.31,9.10,500,504.53125
5,-0.35,0.47,9.18,499,504.60156
5,-0.35,0.35,9.14,499,504.66797
5,-0.35,0.39,9.10,500,504.73438
5,-0.39,0.27,9.14,500,504.8125
5,-0.35,0.31,9.14,500,504.89062
5,-0.39,0.47,9.14,500,505.0547
5,-0.35,0.47,9.14,500,505.1211
5,-0.39,0.31,9.10,499,505.1914
5,-0.35,0.43,9.18,500,505.26172
5,-0.39,0.43,9.14,499,505.33203
5,-0.31,0.43,9.14,499,505.40234
5,-0.35,0.27,9.14,500,505.47266
5,-0.31,0.39,9.14,500,505.6172
5,-0.35,0.27,9.10,500,505.69922
5,-0.43,0.31,9.14,500,505.77344
5,-0.27,0.43,9.22,500,505.85156
5,-0.31,0.31,9.14,500,505.92188
5,-0.35,0.47,9.14,500,505.98828
5,-0.31,0.39,9.10,500,506.0586
5,-0.31,0.27,9.14,498,506.1289
5,-0.35,0.31,9.06,499,506.19922
5,-0.35,0.35,9.14,500,506.26562
5,-0.35,0.27,9.10,499,506.33594
5,-0.39,0.27,9.14,500,506.40625
5,-0.39,0.35,9.10,500,506.47656
5,-0.35,0.55,9.18,499,506.54297
5,-0.31,0.27,9.10,498,506.65234
5,-0.35,0.43,9.14,500,506.79688
5,-0.39,0.35,9.14,497,506.91016
5,-0.35,0.31,9.10,502,506.98828
5,-0.31,0.47,9.18,497,507.0547
5,-0.31,0.43,9.14,499,507.125
5,-0.39,0.27,9.10,500,507.1953
5,-0.35,0.24,9.10,499,507.26172
5,-0.27,0.39,9.14,499,507.33203
5,-0.35,0.35,9.10,500,507.40234
5,-0.31,0.35,9.10,500,507.47266
5,-0.35,0.39,9.18,497,507.53906
5,-0.35,0.31,9.06,500,507.64062
5,-0.39,0.35,9.14,498,507.72266
5,-0.31,0.35,9.10,500,507.79297
5,-0.27,0.47,9.14,500,507.85938
5,-0.31,0.47,9.14,499,507.9297
5,-0.43,0.39,9.18,500,507.9961
5,-0.35,0.31,9.14,499,508.07422
5,-0.31,0.31,9.10,494,508.14453
5,-0.31,0.35,9.06,502,508.21484
5,-0.35,0.31,9.14,499,508.28125
5,-0.31,0.31,9.18,500,508.35156
5,-0.27,0.39,9.06,499,508.42188
5,-0.35,0.51,9.18,500,508.5
5,-0.27,0.43,9.22,497,508.5703
5,-0.27,0.31,9.14,501,508.64062
5,-0.35,0.51,9.18,500,508.72266
5,-0.31,0.51,9.22,500,508.79297
5,-0.24,0.43,9.18,499,508.86328
5,-0.35,0.39,9.18,501,508.94922
5,-0.31,0.47,9.14,502,509.14844
5,-0.39,0.31,9.10,497,509.21875
5,-0.35,0.35,9.14,503,509.28516
5,-0.27,0.51,9.22,499,509.41406
5,-0.35,0.43,9.14,499,509.48047
5,-0.31,0.27,9.10,500,509.55078
5,-0.31,0.27,9.10,500,509.625
5,-0.39,0.39,9.22,498,509.6914
5,-0.31,0.27,9.10,500,509.76172
5,-0.35,0.31,9.14,497,509.82812
5,-0.31,0.39,9.10,501,509.89844
5,-0.31,0.51,9.18,499,509.96875
5,-0.35,0.39,9.18,500,510.03516
5,-0.31,0.43,9.14,499,510.10547
5,-0.27,0.47,9.18,500,510.17578
5,-0.27,0.43,9.18,501,510.25
5,-0.31,0.31,9.10,500,510.41406
5,-0.31,0.43,9.18,500,510.5586
5,-0.27,0.43,9.14,498,510.8125
5,-0.31,0.31,9.06,500,510.8828
5,-0.35,0.27,9.14,500,510.95312
5,-0.31,0.43,9.14,499,511.01953
5,-0.35,0.47,9.18,500,511.09766
5,-0.35,0.27,9.02,500,511.17578
5,-0.35,0.47,9.18,499,511.26172
5,-0.31,0.35,9.14,499,511.33594
5,-0.39,0.27,9.14,500,511.40625
5,-0.31,0.51,9.18,500,511.47266
5,-0.27,0.35,9.14,499,511.54297
5,-0.35,0.35,9.10,500,511.7578
5,-0.35,0.43,9.18,498,511.82422
5,-0.31,0.39,9.18,499,511.89453
5,-0.27,0.43,9.14,499,511.96094
5,-0.35,0.51,9.18,499,512.03125
5,-0.35,0.47,9.18,502,512.10156
5,-0.27,0.47,9.18,499,512.16797
5,-0.31,0.51,9.14,500,512.2383
5,-0.35,0.47,9.14,499,512.3242
5,-0.31,0.39,9.10,498,512.3906
5,-0.27,0.43,9.14,499,512.46094
5,-0.39,0.47,9.14,500,512.53125
5,-0.35,0.43,9.22,500,512.59766
5,-0.35,0.43,9.22,500,512.66406
5,-0.39,0.35,9.14,494,512.8281
5,-0.39,0.27,9.10,503,512.89844
5,-0.27,0.43,9.14,499,512.96875
5,-0.35,0.35,9.10,500,513.03516
5,-0.39,0.35,9.06,500,513.10547
5,-0.35,0.43,9.14,499,513.1719
5,-0.35,0.43,9.22,501,513.2461
5,-0.35,0.27,9.06,500,513.3164
5,-0.35,0.43,9.10,500,513.3867
5,-0.31,0.47,9.18,500,513.4531
5,-0.31,0.47,9.22,498,513.52344
5,-0.35,0.43,9.18,499,513.59375
5,-0.31,0.51,9.18,500,513.66016
5,-0.27,0.51,9.18,500,513.7422
5,-0.43,0.35,9.14,500,513.8125
5,-0.24,0.31,9.10,499,513.8789
5,-0.35,0.27,9.10,501,513.9492
5,-0.43,0.39,9.14,500,514.02734
5,-0.35,0.43,9.22,499,514.09375
5,-0.35,0.47,9.18,500,514.16406
5,-0.35,0.39,9.14,500,514.2344
5,-0.35,0.24,9.22,499,514.3008
5,-0.31,0.47,9.14,501,514.3711
5,-0.27,0.31,9.14,502,514.4414
5,-0.35,0.31,9.10,498,514.5117
5,-0.31,0.35,9.10,500,514.64453
5,-0.35,0.35,9.14,499,514.71484
5,-0.31,0.35,9.22,501,514.78516
5,-0.35,0.35,9.06,500,514.85156
5,-0.27,0.39,9.14,499,514.9219
5,-0.31,0.43,9.10,500,514.9883
5,-0.39,0.27,9.06,500,515.0586
5,-0.39,0.39,9.10,499,515.125
5,-0.35,0.39,9.10,500,515.1953
5,-0.35,0.27,9.14,500,515.2656
5,-0.35,0.43,9.14,499,515.3633
5,-0.31,0.39,9.14,500,515.4336
5,-0.35,0.51,9.18,499,515.5117
5,-0.35,0.31,9.14,500,515.58203
5,-0.39,0.43,9.18,499,515.66016
5,-0.43,0.24,9.14,499,515.72656
5,-0.35,0.24,9.02,500,515.8047
5,-0.39,0.27,9.14,500,515.8828
5,-0.39,0.47,9.14,499,515.9531
5,-0.35,0.51,9.14,501,516.01953
5,-0.27,0.43,9.18,500,516.08984
5,-0.31,0.31,9.10,500,516.15625
5,-0.43,0.51,9.18,502,516.2422
5,-0.35,0.31,9.10,500,516.3086
5,-0.31,0.47,9.18,497,516.3789
5,-0.27,0.51,9.22,499,516.4453
5,-0.31,0.55,9.18,500,516.52344
5,-0.39,0.35,9.14,500,516.59375
5,-0.35,0.35,9.14,500,516.90234
5,-0.35,0.43,9.18,499,516.97266
5,-0.27,0.35,9.18,500,517.03906
5,-0.51,0.39,9.10,500,517.1094
5,-0.31,0.43,9.22,499,517.1797
5,-0.35,0.35,9.18,501,517.2461
5,-0.20,0.43,9.14,500,517.3125
5,-0.31,0.47,9.18,499,517.3828
5,-0.27,0.31,9.14,500,517.4492
5,-0.31,0.43,9.14,500,517.6914
5,-0.31,0.47,9.14,500,517.7578
5,-0.35,0.47,9.14,499,517.83203
5,-0.31,0.43,9.14,499,517.91016
5,-0.27,0.51,9.18,499,517.9844
5,-0.35,0.24,9.10,501,518.0508
5,-0.39,0.39,9.10,500,518.1211
5,-0.35,0.47,9.22,499,518.1914
5,-0.31,0.47,9.06,500,518.2578
5,-0.39,0.39,9.22,500,518.3281
5,-0.35,0.43,9.18,500,518.5547
5,-0.31,0.55,9.18,499,518.625
5,-0.27,0.51,9.22,500,518.6953
5,-0.27,0.39,9.18,500,518.7656
5,-0.39,0.27,9.10,499,518.91016
5,-0.35,0.31,9.14,500,518.98047
5,-0.39,0.39,9.18,500,519.0469
5,-0.35,0.31,9.10,499,519.1172
5,-0.31,0.39,9.14,502,519.1875
5,-0.31,0.47,9.18,500,519.2578
5,-0.35,0.43,9.14,499,519.3281
5,-0.31,0.35,9.10,500,519.39453
5,-0.31,0.47,9.18,499,519.46484
5,-0.24,0.43,9.14,499,519.53125
5,-0.27,0.35,9.14,501,519.60156
5,-0.31,0.39,9.18,500,519.66797
5,-0.27,0.39,9.10,500,519.7383
5,-0.35,0.47,9.18,500,519.8164
5,-0.31,0.24,9.06,501,519.89844
5,-0.31,0.39,9.10,501,519.97656
5,-0.35,0.47,9.18,499,520.04297
5,-0.24,0.55,9.18,501,520.1133
5,-0.31,0.43,9.22,500,520.1836
5,-0.35,0.43,9.18,499,520.2539
5,-0.35,0.31,9.10,501,520.33203
5,-0.27,0.47,9.18,500,520.41797
5,-0.31,0.35,9.10,500,520.4883
5,-0.35,0.27,9.10,500,520.5547
5,-0.31,0.27,9.10,500,520.625
5,-0.35,0.31,9.18,500,520.6914
5,-0.31,0.47,9.18,495,520.85547
5,-0.35,0.27,9.06,502,520.9258
5,-0.35,0.43,9.22,500,520.9922
5,-0.35,0.47,9.18,499,521.08594
5,-0.35,0.27,9.14,499,521.15625
5,-0.35,0.39,9.14,501,521.22266
5,-0.35,0.47,9.14,500,521.3086
5,-0.31,0.35,9.14,500,521.3828
5,-0.35,0.39,9.14,500,521.45703
5,-0.39,0.39,9.10,500,521.52734
5,-0.35,0.47,9.18,499,521.59766
5,-0.35,0.35,9.14,500,521.66406
5,-0.35,0.35,9.14,498,521.85156
5,-0.31,0.35,9.10,499,521.91797
5,-0.39,0.39,9.18,496,521.9883
5,-0.35,0.31,9.10,501,522.0547
5,-0.35,0.39,9.18,500,522.125
5,-0.31,0.47,9.18,499,522.1953
5,-0.27,0.55,9.10,500,522.2656
5,-0.31,0.35,9.10,500,522.33203
5,-0.35,0.51,9.18,499,522.40234
5,-0.35,0.35,9.14,499,522.59766
5,-0.39,0.35,9.10,500,522.66797
5,-0.31,0.39,9.22,500,522.7383
5,-0.31,0.51,9.26,499,522.8125
5,-0.31,0.51,9.14,502,522.8789
5,-0.31,0.43,9.22,501,522.9492
5,-0.31,0.51,9.22,500,523.01953
5,-0.27,0.55,9.22,501,523.08594
5,-0.39,0.35,9.30,499,523.2578
5,-0.31,0.24,9.06,499,523.3242
5,-0.35,0.35,9.10,500,523.39453
5,-0.39,0.35,9.18,500,523.46094
5,-0.35,0.31,9.10,497,523.53125
5,-0.31,0.39,9.14,500,523.60156
5,-0.31,0.47,9.14,500,523.6719
5,-0.27,0.51,9.18,497,523.7422
5,-0.35,0.35,9.18,497,523.8086
5,-0.31,0.47,9.22,500,523.875
5,-0.27,0.51,9.18,499,523.9531
5,-0.27,0.43,9.14,499,524.01953
5,-0.35,0.43,9.18,500,524.16016
5,-0.31,0.35,9.10,498,524.22656
5,-0.31,0.43,9.18,500,524.3047
5,-0.31,0.43,9.14,501,524.39844
5,-0.35,0.31,9.14,499,524.5469
5,-0.39,0.24,9.10,502,524.6133
5,-0.39,0.35,9.14,500,524.7578
5,-0.31,0.43,9.10,497,524.83594
5,-0.35,0.39,9.14,502,524.90625
5,-0.31,0.31,9.10,499,524.97266
5,-0.35,0.27,9.10,501,525.0469
5,-0.35,0.39,9.10,500,525.1172
5,-0.31,0.51,9.18,500,525.1875
5,-0.39,0.24,9.06,499,525.2539
5,-0.35,0.47,9.14,500,525.3906
5,-0.27,0.51,9.18,499,525.46094
5,-0.43,0.39,9.10,499,525.53125
5,-0.39,0.47,9.18,500,525.60156
5,-0.31,0.51,9.18,499,525.66797
5,-0.31,0.35,9.14,501,525.7461
5,-0.31,0.31,9.06,500,525.8828
5,-0.31,0.35,9.18,500,525.95703
5,-0.27,0.51,9.18,500,526.02734
5,-0.31,0.51,9.18,499,526.10156
5,-0.27,0.43,9.06,500,526.1797
5,-0.31,0.35,9.14,501,526.25
5,-0.27,0.31,9.10,500,526.3164
5,-0.35,0.47,9.18,499,526.39453
5,-0.39,0.43,9.22,500,526.46094
5,-0.35,0.39,9.14,500,526.53125
5,-0.35,0.31,9.14,500,526.60156
5,-0.31,0.27,9.14,500,526.66797
5,-0.35,0.51,9.14,499,526.7383
5,-0.31,0.35,9.10,499,526.8047
5,-0.31,0.27,9.10,501,526.8789
5,-0.35,0.31,9.10,500,526.9492
5,-0.27,0.31,9.14,499,527.0156
5,-0.27,0.27,9.18,500,527.08594
5,-0.35,0.31,9.10,499,527.15234
5,-0.24,0.43,9.14,506,527.22266
5,-0.35,0.24,9.06,506,527.28906
5,-0.35,0.35,9.14,500,527.3594
5,-0.35,0.20,9.06,497,527.4258
5,-0.39,0.27,9.10,496,527.53516
5,-0.35,0.27,9.10,496,527.60156
5,-0.24,0.43,9.14,500,527.6719
5,-0.27,0.31,9.14,499,527.7383
5,-0.31,0.47,9.14,500,527.8086
5,-0.27,0.35,9.18,504,527.875
5,-0.31,0.24,9.10,500,527.9453
5,-0.27,0.35,9.06,501,528.0117
5,-0.35,0.39,9.10,495,528.08203
5,-0.39,0.31,9.02,501,528.14844
5,-0.39,0.35,9.10,500,528.22266
5,-0.35,0.35,9.14,500,528.28906
5,-0.35,0.24,9.10,499,528.35547
5,-0.27,0.35,9.14,500,528.5117
5,-0.31,0.35,9.14,500,528.5781
5,-0.27,0.35,9.14,499,528.64844
5,-0.31,0.31,9.10,500,528.71875
5,-0.43,0.39,9.10,498,528.97266
5,-0.39,0.47,9.10,501,529.0625
5,-0.35,0.31,9.10,497,529.2656
5,-0.35,0.43,9.14,500,529.33594
5,-0.35,0.43,9.14,500,529.40625
5,-0.35,0.55,9.18,499,529.47656
5,-0.35,0.47,9.22,500,529.5547
5,-0.39,0.47,9.18,499,529.6953
5,-0.35,0.24,9.06,500,529.7656
5,-0.35,0.31,9.02,500,529.83203
5,-0.35,0.47,9.14,500,529.91406
5,-0.27,0.31,9.10,499,529.9844
5,-0.31,0.27,9.06,501,530.0547
5,-0.35,0.27,9.10,500,530.1211
5,-0.31,0.31,9.14,499,530.1914
5,-0.35,0.27,9.10,500,530.2617
5,-0.31,0.47,9.18,500,530.33594
5,-0.31,0.51,9.18,499,530.40625
5,-0.27,0.51,9.18,499,530.47266
5,-0.35,0.39,9.14,501,530.5625
5,-0.39,0.47,9.14,500,530.6289
5,-0.35,0.51,9.14,498,530.6953
5,-0.35,0.39,9.18,500,530.77344
5,-0.35,0.39,9.10,500,530.84375
5,-0.39,0.31,9.10,500,530.98047
5,-0.35,0.31,9.06,500,531.0508
5,-0.39,0.31,9.10,499,531.1172
5,-0.35,0.27,9.02,500,531.1875
5,-0.43,0.31,9.06,500,531.33203
5,-0.31,0.43,9.18,499,531.40234
5,-0.31,0.43,9.18,500,531.46875
5,-0.31,0.43,9.14,499,531.53906
5,-0.35,0.55,9.22,499,531.60547
5,-0.35,0.47,9.14,500,531.6758
5,-0.31,0.39,9.10,500,531.7422
5,-0.43,0.27,9.10,501,531.89453
5,-0.27,0.51,9.22,500,531.96875
5,-0.35,0.47,9.18,499,532.03516
5,-0.35,0.47,9.14,500,532.10547
