1,-4.16,1.14,-6.79,0,18,16,20,872
1,-4.35,1.06,-6.86,0,18,16,21,941
1,-4.20,1.06,-6.98,0,18,16,22,10
1,-4.31,1.10,-7.02,0,18,16,23,87
1,-4.24,1.14,-6.86,0,18,16,24,171
1,-4.35,1.22,-7.06,0,18,16,25,251
1,-4.28,1.49,-7.22,0,18,16,26,319
1,-4.20,1.29,-6.90,0,18,16,27,387
1,-4.31,1.29,-6.90,0,18,16,28,456
1,-4.35,1.26,-6.90,0,18,16,29,524
1,-4.47,1.14,-7.06,0,18,16,30,593
1,-4.47,1.33,-6.83,0,18,16,31,665
1,-4.55,1.33,-6.79,0,18,16,32,733
1,-4.55,1.22,-6.79,0,18,16,33,802
1,-4.51,1.26,-6.75,0,18,16,34,871
1,-4.71,1.29,-6.59,0,18,16,35,940
1,-4.71,1.53,-6.83,0,18,16,36,9
1,-4.67,1.53,-6.79,0,18,16,37,77
1,-4.43,1.41,-6.51,0,18,16,38,146
1,-4.71,1.22,-6.79,0,18,16,39,216
1,-4.55,1.80,-7.81,0,18,16,40,284
1,-4.55,1.41,-6.94,0,18,16,41,356
1,-4.35,1.10,-6.63,0,18,16,42,424
1,-4.28,1.18,-6.94,0,18,16,43,492
1,-4.35,0.94,-7.14,0,18,16,44,561
1,-4.35,0.90,-7.77,0,18,16,45,631
1,-4.35,0.86,-6.86,0,18,16,46,698
1,-4.24,0.94,-6.24,0,18,16,47,767
1,-4.39,1.10,-6.51,0,18,16,48,836
1,-3.84,1.77,-6.94,0,18,16,49,904
1,-3.80,1.10,-7.34,0,18,16,50,974
1,-4.47,1.53,-7.22,0,18,16,51,43
1,-4.43,1.14,-6.94,0,18,16,52,112
1,-4.28,1.10,-6.71,0,18,16,53,181
1,-4.20,1.02,-6.28,0,18,16,54,253
1,-4.35,0.75,-6.86,0,18,16,55,323
1,-4.47,0.94,-7.26,0,18,16,56,394
1,-4.63,0.75,-7.06,0,18,16,57,463
1,-4.39,1.06,-7.30,0,18,16,58,532
1,-4.55,1.57,-6.39,0,18,16,59,599
1,-4.59,1.06,-7.02,0,18,17,0,669
1,-4.31,1.14,-6.86,0,18,17,1,738
1,-4.47,1.06,-6.71,0,18,17,2,809
1,-4.39,1.14,-7.18,0,18,17,3,878
1,-4.59,1.37,-6.55,0,18,17,4,948
1,-4.90,0.39,-6.83,0,18,17,5,17
1,-4.63,0.78,-6.83,0,18,17,6,85
1,-4.67,0.75,-6.75,0,18,17,7,154
1,-4.79,0.82,-6.39,0,18,17,8,225
1,-4.59,1.02,-6.98,0,18,17,9,292
1,-4.43,1.14,-6.90,0,18,17,10,360
1,-4.75,0.67,-6.75,0,18,17,11,429
1,-4.47,1.06,-6.90,0,18,17,12,498
1,-4.75,1.02,-6.83,0,18,17,13,573
1,-4.51,1.26,-6.90,0,18,17,14,642
1,-4.55,0.82,-7.14,0,18,17,15,712
1,-4.75,0.75,-6.63,0,18,17,16,783
1,-4.75,0.75,-6.71,0,18,17,17,854
