1,-5.69,0.20,-5.49,0,16,54,56,250
1,-6.08,1.88,-6.04,0,16,54,57,318
1,-8.12,1.14,-4.12,0,16,54,58,388
1,-5.61,-0.51,-5.57,0,16,54,59,457
1,-6.59,1.53,-6.24,0,16,55,0,529
1,-5.41,0.98,-6.75,0,16,55,1,601
1,-6.59,0.82,-5.45,0,16,55,2,670
1,-6.00,0.63,-7.10,0,16,55,3,740
1,-5.96,1.37,-6.00,0,16,55,4,810
1,-6.79,0.67,-6.24,0,16,55,5,880
1,-6.43,0.35,-6.32,0,16,55,6,948
1,-6.16,1.29,-6.20,0,16,55,7,18
1,-5.96,0.47,-5.57,0,16,55,8,93
1,-5.49,1.14,-5.92,0,16,55,9,163
1,-5.53,1.84,-6.00,0,16,55,10,232
1,-4.55,0.98,-6.63,0,16,55,11,300
1,-4.00,1.77,-6.32,0,16,55,12,370
1,-3.92,1.53,-7.85,0,16,55,13,438
1,-3.80,0.63,-7.26,0,16,55,14,506
1,-2.86,1.37,-8.43,0,16,55,15,575
1,-3.65,0.47,-7.81,0,16,55,16,644
1,-3.49,0.59,-7.30,0,16,55,17,734
1,-3.30,1.41,-7.18,0,16,55,18,805
1,-3.73,1.53,-6.86,0,16,55,19,873
1,-3.73,1.69,-6.59,0,16,55,20,946
1,-3.84,1.61,-7.14,0,16,55,21,20
1,-4.16,0.75,-7.49,0,16,55,22,89
1,-4.04,0.90,-7.14,0,16,55,23,158
1,-3.69,0.90,-6.94,0,16,55,24,227
1,-3.26,0.90,-7.02,0,16,55,25,295
1,-3.73,0.55,-8.24,0,16,55,26,365
1,-3.02,0.63,-7.65,0,16,55,27,435
1,-3.73,-0.08,-7.18,0,16,55,28,503
1,-3.80,0.39,-7.77,0,16,55,29,573
1,-3.37,1.49,-7.41,0,16,55,30,643
1,-3.10,1.73,-7.57,0,16,55,31,711
1,-3.33,1.65,-7.18,0,16,55,32,783
1,-3.77,1.14,-7.30,0,16,55,33,851
1,-3.65,1.37,-7.30,0,16,55,34,919
1,-3.69,1.18,-7.10,0,16,55,35,990
1,-3.65,1.18,-7.06,0,16,55,36,61
1,-3.61,1.10,-7.10,0,16,55,37,130
1,-3.45,1.10,-7.30,0,16,55,38,200
1,-3.26,1.10,-7.53,0,16,55,39,277
1,-3.37,0.98,-7.49,0,16,55,40,346
1,-3.30,1.02,-7.73,0,16,55,41,416
1,-3.61,0.86,-7.57,0,16,55,42,486
1,-3.73,0.90,-7.10,0,16,55,43,559
1,-3.26,1.45,-7.41,0,16,55,44,629
1,-3.92,1.26,-7.18,0,16,55,45,701
1,-4.04,1.45,-7.26,0,16,55,46,770
1,-3.22,1.84,-7.45,0,16,55,47,848
1,-3.53,1.65,-6.32,0,16,55,48,920
1,-3.73,1.22,-7.49,0,16,55,49,990
1,-3.65,1.57,-7.69,0,16,55,50,60
1,-4.31,0.78,-6.83,0,16,55,51,129
1,-3.80,0.90,-7.10,0,16,55,52,204
1,-3.61,1.26,-7.26,0,16,55,53,273
1,-3.84,0.94,-7.26,0,16,55,54,343
1,-3.84,1.06,-7.41,0,16,55,55,411
1,-3.84,1.18,-7.02,0,16,55,56,481
1,-3.69,1.53,-7.02,0,16,55,57,553
1,-3.53,1.73,-7.37,0,16,55,58,622
1,-3.69,1.69,-7.10,0,16,55,59,703
1,-4.04,1.53,-6.59,0,16,56,0,776
1,-3.57,1.49,-7.34,0,16,56,1,844
1,-3.73,1.53,-6.98,0,16,56,2,912
1,-3.84,1.65,-7.18,0,16,56,3,985
1,-3.69,1.69,-7.49,0,16,56,4,56
1,-3.92,1.45,-7.02,0,16,56,5,124
1,-3.73,1.49,-6.94,0,16,56,6,193
1,-3.73,1.53,-7.41,0,16,56,7,261
1,-3.77,1.61,-7.22,0,16,56,8,330
1,-3.65,1.53,-7.06,0,16,56,9,398
1,-3.77,1.49,-7.18,0,16,56,10,467
1,-3.65,1.57,-7.22,0,16,56,11,535
1,-3.57,1.57,-7.18,0,16,56,12,603
1,-3.61,1.61,-7.30,0,16,56,13,670
1,-3.57,1.61,-7.34,0,16,56,14,738
1,-3.61,1.57,-7.26,0,16,56,15,806
1,-3.61,1.45,-7.14,0,16,56,16,875
1,-3.73,1.49,-7.18,0,16,56,17,943
1,-3.69,1.41,-7.10,0,16,56,18,13
1,-3.65,1.41,-7.49,0,16,56,19,86
1,-3.57,1.77,-7.30,0,16,56,20,158
1,-3.57,1.57,-7.22,0,16,56,21,225
1,-3.57,1.49,-6.94,0,16,56,22,294
1,-3.57,1.61,-7.34,0,16,56,23,364
1,-3.77,1.41,-7.22,0,16,56,24,433
1,-3.84,1.22,-7.22,0,16,56,25,504
1,-3.65,1.45,-7.26,0,16,56,26,572
1,-3.80,1.37,-7.22,0,16,56,27,642
1,-3.61,1.49,-7.34,0,16,56,28,710
1,-3.65,1.33,-7.18,0,16,56,29,784
1,-3.61,1.37,-7.34,0,16,56,30,852
1,-3.45,1.41,-7.34,0,16,56,31,920
1,-3.30,1.53,-7.26,0,16,56,32,988
1,-3.30,1.41,-7.10,0,16,56,33,58
1,-3.57,1.37,-7.45,0,16,56,34,128
1,-3.61,1.18,-7.45,0,16,56,35,196
1,-3.49,1.22,-7.34,0,16,56,36,264
1,-3.45,1.41,-7.49,0,16,56,37,337
1,-3.30,1.41,-7.30,0,16,56,38,406
1,-3.33,1.61,-7.30,0,16,56,39,474
1,-3.45,1.65,-7.22,0,16,56,40,545
1,-3.41,1.65,-7.37,0,16,56,41,614
1,-3.41,1.49,-7.34,0,16,56,42,682
1,-3.41,1.45,-7.49,0,16,56,43,757
1,-3.33,1.53,-6.79,0,16,56,44,824
1,-3.33,1.77,-7.34,0,16,56,45,893
1,-3.49,1.73,-7.45,0,16,56,46,962
1,-3.37,1.61,-7.34,0,16,56,47,32
1,-3.37,1.53,-7.18,0,16,56,48,101
1,-3.45,1.33,-7.30,0,16,56,49,170
1,-3.49,1.33,-7.41,0,16,56,50,239
1,-3.57,1.33,-7.30,0,16,56,51,307
1,-3.41,1.41,-7.34,0,16,56,52,375
1,-3.37,1.53,-7.06,0,16,56,53,462
1,-3.49,1.49,-7.14,0,16,56,54,532
1,-3.61,1.22,-7.30,0,16,56,55,601
1,-3.41,1.37,-7.26,0,16,56,56,674
1,-3.41,1.61,-7.22,0,16,56,57,743
1,-3.53,1.69,-7.30,0,16,56,58,812
1,-3.49,1.65,-7.30,0,16,56,59,881
1,-3.49,1.57,-7.37,0,16,57,0,949
1,-3.41,1.53,-7.18,0,16,57,1,17
1,-3.02,1.29,-7.22,0,16,57,2,87
1,-3.22,1.18,-6.98,0,16,57,3,155
1,-3.37,1.29,-7.61,0,16,57,4,225
1,-3.10,1.49,-7.69,0,16,57,5,295
1,-3.22,1.37,-7.30,0,16,57,6,365
1,-3.57,1.18,-7.49,0,16,57,7,433
1,-3.61,1.37,-7.34,0,16,57,8,504
1,-3.30,1.65,-7.57,0,16,57,9,573
1,-2.63,1.96,-7.37,0,16,57,10,644
1,-2.94,1.61,-6.98,0,16,57,11,713
1,-2.71,1.88,-7.34,0,16,57,12,781
1,-2.90,2.31,-7.34,0,16,57,13,851
1,-3.18,2.28,-6.08,0,16,57,14,919
1,-3.10,2.04,-7.88,0,16,57,15,989
1,-2.79,1.77,-7.77,0,16,57,16,57
1,-3.53,1.65,-7.61,0,16,57,17,127
1,-3.06,1.96,-7.88,0,16,57,18,197
1,-2.51,2.12,-7.18,0,16,57,19,265
1,-2.67,2.04,-7.22,0,16,57,20,334
1,-2.67,1.77,-7.69,0,16,57,21,463
1,-2.90,1.14,-8.16,0,16,57,22,532
1,-3.53,0.78,-7.73,0,16,57,23,601
1,-3.45,0.94,-7.45,0,16,57,24,670
1,-2.47,1.61,-6.59,0,16,57,25,740
1,-2.63,1.49,-7.34,0,16,57,26,819
1,-2.94,1.65,-7.14,0,16,57,27,892
1,-2.86,1.69,-7.02,0,16,57,28,962
1,-3.37,1.61,-7.73,0,16,57,29,29
1,-3.33,1.61,-7.77,0,16,57,30,98
1,-3.14,1.33,-7.10,0,16,57,31,167
1,-3.18,1.18,-6.86,0,16,57,32,236
1,-3.10,1.29,-7.49,0,16,57,33,305
1,-3.14,1.73,-7.81,0,16,57,34,374
1,-2.86,1.80,-7.81,0,16,57,35,443
1,-2.79,1.53,-7.37,0,16,57,36,513
1,-2.86,1.37,-7.49,0,16,57,37,581
1,-2.71,1.57,-7.26,0,16,57,38,655
1,-2.71,1.45,-7.49,0,16,57,39,724
1,-2.94,1.29,-7.57,0,16,57,40,793
1,-3.18,1.10,-7.69,0,16,57,41,862
1,-2.90,1.29,-7.45,0,16,57,42,930
1,-2.90,1.33,-7.41,0,16,57,43,0
1,-3.06,1.53,-7.30,0,16,57,44,71
1,-2.98,1.65,-7.30,0,16,57,45,138
1,-3.02,1.65,-7.53,0,16,57,46,208
1,-3.06,1.57,-7.49,0,16,57,47,275
1,-3.02,1.45,-7.49,0,16,57,48,344
1,-3.37,1.14,-7.49,0,16,57,49,413
1,-3.14,1.26,-7.61,0,16,57,50,482
1,-3.06,1.41,-7.06,0,16,57,51,550
1,-3.02,1.65,-7.37,0,16,57,52,621
1,-2.98,1.53,-7.37,0,16,57,53,688
1,-3.10,1.53,-7.14,0,16,57,54,757
1,-3.06,1.69,-7.37,0,16,57,55,830
1,-3.14,1.57,-7.41,0,16,57,56,899
1,-3.22,1.45,-7.14,0,16,57,57,968
1,-3.18,1.37,-7.41,0,16,57,58,37
1,-3.14,1.41,-7.37,0,16,57,59,106
1,-3.10,1.45,-7.30,0,16,58,0,175
1,-3.14,1.41,-7.53,0,16,58,1,246
1,-3.41,1.18,-7.45,0,16,58,2,317
1,-3.33,1.26,-7.45,0,16,58,3,385
1,-3.30,1.33,-7.45,0,16,58,4,460
1,-3.33,1.33,-7.26,0,16,58,5,532
1,-3.18,1.37,-7.26,0,16,58,6,600
1,-3.14,1.37,-7.30,0,16,58,7,669
1,-3.22,1.29,-7.30,0,16,58,8,738
1,-3.18,1.22,-7.41,0,16,58,9,808
1,-3.26,1.22,-7.41,0,16,58,10,876
1,-3.10,1.41,-7.53,0,16,58,11,946
1,-3.18,1.41,-7.49,0,16,58,12,14
1,-3.14,1.29,-7.45,0,16,58,13,82
1,-3.14,1.26,-7.41,0,16,58,14,152
1,-3.14,1.26,-7.26,0,16,58,15,220
1,-3.06,1.37,-7.45,0,16,58,16,290
1,-3.14,1.29,-7.41,0,16,58,17,363
1,-3.10,1.33,-7.22,0,16,58,18,431
1,-3.06,1.41,-7.41,0,16,58,19,502
1,-3.06,1.37,-7.45,0,16,58,20,570
1,-3.10,1.37,-7.45,0,16,58,21,644
1,-3.02,1.37,-7.41,0,16,58,22,712
1,-2.90,1.41,-7.37,0,16,58,23,782
1,-2.98,1.37,-7.49,0,16,58,24,851
1,-3.14,1.26,-7.45,0,16,58,25,919
1,-3.02,1.29,-7.41,0,16,58,26,991
1,-2.94,1.33,-7.49,0,16,58,27,59
1,-3.06,1.22,-7.49,0,16,58,28,129
1,-3.06,1.22,-7.41,0,16,58,29,197
1,-2.90,1.33,-7.53,0,16,58,30,265
1,-3.06,1.33,-7.37,0,16,58,31,334
1,-2.98,1.33,-7.53,0,16,58,32,402
1,-2.98,1.26,-7.34,0,16,58,33,470
1,-3.10,1.26,-7.45,0,16,58,34,545
1,-2.94,1.37,-7.49,0,16,58,35,613
1,-2.94,1.33,-7.30,0,16,58,36,684
1,-2.94,1.29,-7.49,0,16,58,37,754
1,-3.14,1.22,-7.41,0,16,58,38,827
1,-3.02,1.26,-7.45,0,16,58,39,896
1,-3.02,1.29,-7.49,0,16,58,40,965
1,-2.94,1.18,-7.30,0,16,58,41,35
1,-2.98,1.26,-7.41,0,16,58,42,102
1,-2.98,1.02,-7.53,0,16,58,43,171
1,-3.06,1.06,-7.57,0,16,58,44,238
1,-3.14,1.10,-7.14,0,16,58,45,307
1,-2.71,1.73,-7.10,0,16,58,46,374
1,-2.67,1.84,-7.49,0,16,58,47,444
1,-2.94,1.53,-7.61,0,16,58,48,511
1,-2.98,1.57,-7.53,0,16,58,49,581
1,-3.22,1.33,-7.88,0,16,58,50,655
1,-2.98,1.61,-7.57,0,16,58,51,722
1,-2.79,1.53,-7.30,0,16,58,52,800
1,-3.10,1.29,-6.75,0,16,58,53,869
1,-3.22,1.37,-7.34,0,16,58,54,937
1,-3.26,1.80,-7.37,0,16,58,55,7
1,-3.14,1.61,-7.85,0,16,58,56,76
1,-3.10,1.41,-7.18,0,16,58,57,145
1,-3.37,1.22,-6.94,0,16,58,58,214
1,-3.22,1.49,-7.37,0,16,58,59,284
1,-3.18,1.65,-7.53,0,16,59,0,352
1,-3.22,1.49,-7.22,0,16,59,1,421
1,-3.37,1.45,-7.06,0,16,59,2,489
1,-3.06,1.53,-7.53,0,16,59,3,561
1,-3.14,1.61,-6.98,0,16,59,4,629
1,-3.69,1.65,-7.37,0,16,59,5,713
1,-2.94,1.57,-7.57,0,16,59,6,781
1,-3.18,1.53,-7.26,0,16,59,7,851
1,-3.45,1.57,-7.18,0,16,59,8,921
1,-3.02,1.61,-7.65,0,16,59,9,991
1,-3.18,1.45,-7.02,0,16,59,10,62
1,-3.37,1.45,-7.18,0,16,59,11,131
1,-3.57,1.18,-7.45,0,16,59,12,200
1,-3.33,1.22,-7.61,0,16,59,13,271

